Client ID,Issued on,Paid on,Concept,Sale type,Membership,Subtotal (Excluding taxes),% Taxes,VAT Charged €,Total €,Method of payment
151,03/01/2023,03/01/2023,Vitamin  03/2023,Memberships,Vitamin,70.25,21.00%,14.75,85,Direct debit
262,03/01/2023,03/01/2023,Light  03/2023,Memberships,Light,57.85,21.00%,12.15,70,Direct debit
264,03/01/2023,03/01/2023,Light  03/2023,Memberships,Light,57.85,21.00%,12.15,70,Direct debit
207,03/01/2023,03/01/2023,Light  03/2023,Memberships,Light,57.85,21.00%,12.15,70,Direct debit
137,03/01/2023,03/01/2023,Healthy 03/2023,Memberships,Healthy,78.51,21.00%,16.49,95,Direct debit
89,03/01/2023,03/01/2023,Vitamin  03/2023,Memberships,Vitamin,70.25,21.00%,14.75,85,Direct debit
181,03/01/2023,03/01/2023,Vitamin  03/2023,Memberships,Vitamin,70.25,21.00%,14.75,85,Direct debit
80,03/01/2023,03/01/2023,Light  03/2023,Memberships,Light,57.85,21.00%,12.15,70,Direct debit
61,03/01/2023,03/01/2023,Morning Fitness 03/2023,Memberships,Morning Fitness,53.72,21.00%,11.28,65,Direct debit
28,03/01/2023,03/01/2023,Fitness 03/2023,Memberships,Fitness,95.04,21.00%,19.96,115,Direct debit
47,03/01/2023,03/01/2023,Vitamin  03/2023,Memberships,Vitamin,70.25,21.00%,14.75,85,Direct debit
269,03/01/2023,03/01/2023,Morning Fitness 03/2023,Memberships,Morning Fitness,53.72,21.00%,11.28,65,Direct debit
253,03/01/2023,03/01/2023,Vitamin  03/2023,Memberships,Vitamin,70.25,21.00%,14.75,85,Direct debit
132,03/01/2023,03/01/2023,Vitamin  03/2023,Memberships,Vitamin,70.25,21.00%,14.75,85,Direct debit
106,03/01/2023,03/01/2023,Full Open  03/2023 (PARTNER ),Memberships,Full Open,77.73,21.00%,16.32,94.05,Direct debit
113,03/01/2023,03/01/2023,Open Box  03/2023,Memberships,Open Box,65.29,21.00%,13.71,79,Direct debit
21,03/01/2023,03/01/2023,Full Fitness 03/2023 (Familiares directos),Memberships,Full Fitness,96.69,21.00%,20.31,117,Direct debit
186,03/01/2023,03/01/2023,Light  03/2023,Memberships,Light,57.85,21.00%,12.15,70,Direct debit
118,03/01/2023,03/01/2023,Vitamin  03/2023,Memberships,Vitamin,70.25,21.00%,14.75,85,Direct debit
119,03/01/2023,03/01/2023,Healthy 03/2023,Memberships,Healthy,78.51,21.00%,16.49,95,Direct debit
174,03/01/2023,03/01/2023,Vitamin  03/2023,Memberships,Vitamin,70.25,21.00%,14.75,85,Direct debit
77,03/01/2023,03/01/2023,Healthy 03/2023,Memberships,Healthy,78.51,21.00%,16.49,95,Direct debit
147,03/01/2023,03/01/2023,Vitamin  03/2023,Memberships,Vitamin,70.25,21.00%,14.75,85,Direct debit
211,03/01/2023,03/01/2023,Vitamin  03/2023,Memberships,Vitamin,70.25,21.00%,14.75,85,Direct debit
190,03/01/2023,03/01/2023,Morning Fitness 03/2023,Memberships,Morning Fitness,53.72,21.00%,11.28,65,Direct debit
257,03/01/2023,03/01/2023,Light  03/2023,Memberships,Light,57.85,21.00%,12.15,70,Direct debit
228,03/01/2023,03/01/2023,Morning Fitness 03/2023,Memberships,Morning Fitness,57.85,21.00%,12.15,70,Direct debit
168,03/01/2023,03/01/2023,Vitamin  03/2023 (Familiares directos),Memberships,Vitamin,63.22,21.00%,13.28,76.5,Direct debit
95,03/01/2023,03/01/2023,Morning Fitness 03/2023,Memberships,Morning Fitness,53.72,21.00%,11.28,65,Direct debit
144,03/01/2023,03/01/2023,Morning Fitness 03/2023,Memberships,Morning Fitness,53.72,21.00%,11.28,65,Direct debit
195,03/01/2023,03/01/2023,Morning Fitness 03/2023,Memberships,Morning Fitness,53.72,21.00%,11.28,65,Direct debit
214,03/01/2023,03/01/2023,Light  03/2023,Memberships,Light,57.85,21.00%,12.15,70,Direct debit
273,03/01/2023,03/01/2023,Light 3/2023,Memberships,Light,57.85,21.00%,12.15,70,Direct debit
115,03/01/2023,03/01/2023,Light 3/2023,Memberships,Light,57.85,21.00%,12.15,70,Direct debit
,03/01/2023,03/01/2023 21:26,ilimitado,Other,,115,0.00%,0,115,Card payment
258,03/01/2023,03/01/2023 23:52,Vitamin  03/2023,Memberships,Vitamin,70.25,21.00%,14.75,85,Pay with RedSys POS
235,03/01/2023,03/02/2023 08:33,Open Box  03/2023,Memberships,Open Box,70.25,21.00%,14.75,85,Pay with RedSys POS
245,03/01/2023,03/02/2023 10:18,Healthy 03/2023,Memberships,Healthy,78.51,21.00%,16.49,95,Cash payment
279,03/02/2023,03/02/2023 11:20,Light 3/2023,Memberships,Light,57.85,21.00%,12.15,70,Card payment
266,03/02/2023,03/02/2023,Fitness 3/2023,Memberships,Fitness,95.04,21.00%,19.96,115,Direct debit
280,03/02/2023,03/02/2023 20:26,Oferta Rugby 3/2023,Memberships,Oferta Rugby,29.17,20.00%,5.83,35,Card payment
259,03/01/2023,03/02/2023 22:14,Morning Fitness 03/2023,Memberships,Morning Fitness,53.72,21.00%,11.28,65,Pay with RedSys POS
281,03/04/2023,03/04/2023 13:55,Fitness 3/2023,Memberships,Fitness,95.04,21.00%,19.96,115,Cash payment
261,03/01/2023,03/04/2023 17:36,Light  03/2023,Memberships,Light,57.85,21.00%,12.15,70,Bank transfer
274,03/01/2023,03/05/2023 01:25,Light  03/2023,Memberships,Light,57.85,21.00%,12.15,70,Pay with RedSys POS
208,03/01/2023,03/05/2023,Light  03/2023,Memberships,Light,57.85,21.00%,12.15,70,Direct debit
117,03/03/2023,03/05/2023,Healthy 3/2023,Memberships,Healthy,18.6,21.00%,3.9,22.5,Direct debit
230,03/01/2023,03/06/2023 07:56,Vitamin  03/2023,Memberships,Vitamin,70.25,21.00%,14.75,85,Pay with RedSys POS
283,03/06/2023,03/06/2023 21:47,Light 3/2023,Memberships,Light,57.85,21.00%,12.15,70,Card payment
198,03/01/2023,03/07/2023,Morning Fitness 03/2023,Memberships,Morning Fitness,53.72,21.00%,11.28,65,Direct debit
284,03/07/2023,03/07/2023 13:24,Morning Fitness 3/2023,Memberships,Morning Fitness,53.72,21.00%,11.28,65,Cash payment
92,03/01/2023,03/07/2023 19:13,Full Open  03/2023,Memberships,Full Open,81.82,21.00%,17.18,99,Bank transfer
80,03/01/2023,03/07/2023 19:22,Vitamin 3/2023,Memberships,Vitamin,70.25,21.00%,14.75,85,Card payment
271,03/01/2023,03/07/2023 21:35,Fitness 03/2023,Memberships,Fitness,95.04,21.00%,19.96,115,Pay with RedSys POS
138,03/08/2023,03/08/2023 20:29,Oferta Rugby 3/2023,Memberships,Oferta Rugby,29.17,20.00%,5.83,35,Card payment
247,03/08/2023,03/08/2023 22:11,Light  3/2023,Memberships,Light,57.85,21.00%,12.15,70,Card payment
112,03/01/2023,03/09/2023 10:20,Light  03/2023,Memberships,Light,57.85,21.00%,12.15,70,Pay with RedSys POS
285,03/08/2023,03/10/2023,Morning Fitness 3/2023,Memberships,Morning Fitness,53.72,21.00%,11.28,65,Direct debit
287,03/10/2023,03/10/2023 20:48,Bonus,Memberships,Bonus,49.59,21.00%,10.41,60,Cash payment
286,03/10/2023,03/14/2023 09:42,Light 3/2023 (PARTNER ),Memberships,Light,54.96,21.00%,11.54,66.5,Bank transfer
290,03/16/2023,03/16/2023 14:23,Morning Fitness 3/2023,Memberships,Morning Fitness,27.73,21.00%,5.82,33.55,Cash payment
255,03/01/2023,03/16/2023 16:38,Light  03/2023,Memberships,Light,52.07,21.00%,10.93,63,Card payment
291,03/17/2023,03/17/2023 09:08,Bonus (Familiares directos),Memberships,Bonus,81.82,21.00%,17.18,99,Card payment
275,03/21/2023,03/21/2023 12:17,Vitamin 3/2023,Memberships,Vitamin,24.93,21.00%,5.23,30.16,Cash payment
293,03/21/2023,03/21/2023 14:41,Morning Fitness 3/2023,Memberships,Morning Fitness,53.72,21.00%,11.28,65,Card payment
288,03/21/2023,03/21/2023 19:30,Vitamin 3/2023,Memberships,Vitamin,24.93,21.00%,5.23,30.16,Card payment
294,03/22/2023,03/22/2023 20:20,Light 3/2023,Memberships,Light,57.85,21.00%,12.15,70,Card payment
294,03/22/2023,03/22/2023 20:20,On Ramp,Memberships,On Ramp,24.79,21.00%,5.21,30,Cash payment
295,03/23/2023,03/23/2023 08:07,Morning Fitness 3/2023,Memberships,Morning Fitness,53.72,21.00%,11.28,65,Card payment
296,03/23/2023,03/23/2023 10:14,Morning Fitness 3/2023,Memberships,Morning Fitness,53.72,21.00%,11.28,65,Card payment
,03/23/2023,03/23/2023 10:17,Morning Fitness 3/2023 (FCSE,,,,,,,
,03/23/2023,03/23/2023 10:19,Morning Fitness 3/2023 (FCSE,,,,,,,
236,03/10/2023,03/23/2023 14:16,Fisio,Memberships,Fisio,24.79,21.00%,5.21,30,Cash payment
236,03/23/2023,03/23/2023 14:17,Fisio 03/2023,Memberships,Fisio,24.79,21.00%,5.21,30,Cash payment
201,03/23/2023,03/23/2023 14:18,Fisio 03/2023,Memberships,Fisio,24.79,21.00%,5.21,30,Card payment
299,03/23/2023,03/23/2023 18:11,Vitamin 3/2023,Memberships,Vitamin,20.4,21.00%,4.28,24.68,Card payment
300,03/23/2023,03/23/2023 19:20,Morning Fitness 3/2023,Memberships,Morning Fitness,15.6,21.00%,3.27,18.87,Card payment
301,03/23/2023,03/23/2023 19:28,Healthy 3/2023,Memberships,Healthy,22.79,21.00%,4.79,27.58,Card payment
308,03/24/2023,03/24/2023 19:51,On Ramp,Memberships,On Ramp,24.79,21.00%,5.21,30,Card payment
313,04/01/2023,03/27/2023 21:47,Light 4/2023 - 4/2023,Memberships,Light,57.85,21.00%,12.15,70,Card payment
86,03/01/2023,03/28/2023 08:55,Vitamin | Descuento Semestral 28/03/2023,Memberships,Vitamin  Descuento Semestral,345.62,21.00%,72.58,418.2,Card payment
287,04/01/2023,03/29/2023 18:24,Light 4/2023 - 4/2023,Memberships,Light,57.85,21.00%,12.15,70,Card payment
302,03/30/2023,03/30/2023,light,Memberships,Light,57.85,21.00%,12.15,70,Direct debit
297,03/30/2023,03/30/2023,morning Fitness,Memberships,Morning Fitness,48.35,21.00%,10.15,58.5,Direct debit
322,04/01/2023,03/31/2023 15:28,Morning Fitness 4/2023 - 4/2023,Memberships,Morning Fitness,53.72,21.00%,11.28,65,Card payment
323,04/01/2023,03/31/2023 18:56,Open Box 4/2023 - 4/2023,Memberships,Open Box,70.25,21.00%,14.75,85,Card payment
316,04/01/2023,04/01/2023,Morning Fitness 4/2023 - 4/2023,Memberships,Morning Fitness,53.72,21.00%,11.28,65,Direct debit
103,04/01/2023,04/01/2023,Full Open 4/2023,Memberships,Full Open,81.82,21.00%,17.18,99,Direct debit
145,04/01/2023,04/01/2023,Light  04/2023,Memberships,Light,57.85,21.00%,12.15,70,Direct debit
201,04/01/2023,04/01/2023,Morning Fitness 04/2023,Memberships,Morning Fitness,53.72,21.00%,11.28,65,Direct debit
117,04/01/2023,04/01/2023,Healthy 04/2023,Memberships,Healthy,78.51,21.00%,16.49,95,Direct debit
213,04/01/2023,04/01/2023,Fitness 04/2023,Memberships,Fitness,95.04,21.00%,19.96,115,Direct debit
294,04/01/2023,04/01/2023,Light  04/2023,Memberships,Light,57.85,21.00%,12.15,70,Direct debit
167,04/01/2023,04/01/2023,Light  04/2023 (Familiares directos),Memberships,Light,52.07,21.00%,10.93,63,Direct debit
184,04/01/2023,04/01/2023,Open Box  04/2023,Memberships,Open Box,70.25,21.00%,14.75,85,Direct debit
312,04/01/2023,04/01/2023,Healthy 4/2023 - 4/2023,Memberships,Healthy,78.51,21.00%,16.49,95,Direct debit
315,04/01/2023,04/01/2023,Vitamin 4/2023 - 4/2023,Memberships,Vitamin,70.25,21.00%,14.75,85,Direct debit
319,04/01/2023,04/01/2023,Morning Fitness 4/2023 - 4/2023,Memberships,Morning Fitness,53.72,21.00%,11.28,65,Direct debit
259,04/01/2023,04/01/2023,Morning Fitness 04/2023,Memberships,Morning Fitness,53.72,21.00%,11.28,65,Direct debit
175,04/01/2023,04/01/2023,Light  04/2023,Memberships,Light,57.85,21.00%,12.15,70,Direct debit
105,04/01/2023,04/01/2023,Full Open  04/2023 (PARTNER ),Memberships,Full Open,77.73,21.00%,16.32,94.05,Direct debit
128,04/01/2023,04/01/2023,Light  04/2023,Memberships,Light,57.85,21.00%,12.15,70,Direct debit
208,04/01/2023,04/01/2023,Light  04/2023,Memberships,Light,57.85,21.00%,12.15,70,Direct debit
301,04/01/2023,04/01/2023,Healthy 04/2023,Memberships,Healthy,78.51,21.00%,16.49,95,Direct debit
183,04/01/2023,04/01/2023,Light  04/2023,Memberships,Light,57.85,21.00%,12.15,70,Direct debit
304,04/01/2023,04/01/2023,Morning Fitness 04/2023,Memberships,Morning Fitness,53.72,21.00%,11.28,65,Direct debit
125,04/01/2023,04/01/2023,Fitness 04/2023,Memberships,Fitness,95.04,21.00%,19.96,115,Direct debit
247,04/01/2023,04/01/2023,Light  04/2023,Memberships,Light,57.85,21.00%,12.15,70,Direct debit
163,04/01/2023,04/01/2023,Vitamin  04/2023,Memberships,Vitamin,70.25,21.00%,14.75,85,Direct debit
300,04/01/2023,04/01/2023,Morning Fitness 04/2023,Memberships,Morning Fitness,53.72,21.00%,11.28,65,Direct debit
266,04/01/2023,04/01/2023,Fitness 04/2023,Memberships,Fitness,95.04,21.00%,19.96,115,Direct debit
65,04/01/2023,04/01/2023,Healthy 04/2023,Memberships,Healthy,78.51,21.00%,16.49,95,Direct debit
63,04/01/2023,04/01/2023,Healthy 4/2023,Memberships,Healthy,78.51,21.00%,16.49,95,Direct debit
236,04/01/2023,04/01/2023,Open Box  04/2023,Memberships,Open Box,70.25,21.00%,14.75,85,Direct debit
164,04/01/2023,04/01/2023,Full Open  04/2023,Memberships,Full Open,81.82,21.00%,17.18,99,Direct debit
37,04/01/2023,04/01/2023,Full Open  04/2023,Memberships,Full Open,81.82,21.00%,17.18,99,Direct debit
205,04/01/2023,04/01/2023,Vitamin  04/2023,Memberships,Vitamin,70.25,21.00%,14.75,85,Direct debit
148,04/01/2023,04/01/2023,Vitamin  04/2023,Memberships,Vitamin,70.25,21.00%,14.75,85,Direct debit
234,04/01/2023,04/01/2023,Morning Fitness 04/2023,Memberships,Morning Fitness,53.72,21.00%,11.28,65,Direct debit
238,04/01/2023,04/01/2023,Full Open  04/2023,Memberships,Full Open,81.82,21.00%,17.18,99,Direct debit
252,04/01/2023,04/01/2023,Fitness 04/2023,Memberships,Fitness,95.04,21.00%,19.96,115,Direct debit
308,04/01/2023,04/01/2023,Morning Fitness 04/2023,Memberships,Morning Fitness,53.72,21.00%,11.28,65,Direct debit
101,04/01/2023,04/01/2023,Healthy 04/2023 (Familiares directos),Memberships,Healthy,70.66,21.00%,14.84,85.5,Direct debit
203,04/01/2023,04/01/2023,Morning Fitness 04/2023,Memberships,Morning Fitness,53.72,21.00%,11.28,65,Direct debit
88,04/01/2023,04/01/2023,Morning Fitness 04/2023,Memberships,Morning Fitness,53.72,21.00%,11.28,65,Direct debit
91,04/01/2023,04/01/2023,Full Open  04/2023 (PARTNER ),Memberships,Full Open,77.73,21.00%,16.32,94.05,Direct debit
320,04/01/2023,04/01/2023,Morning Fitness 04/2023,Memberships,Morning Fitness,53.72,21.00%,11.28,65,Direct debit
254,04/01/2023,04/01/2023,Vitamin  04/2023,Memberships,Vitamin,70.25,21.00%,14.75,85,Direct debit
115,04/01/2023,04/01/2023,Light  04/2023,Memberships,Light,57.85,21.00%,12.15,70,Direct debit
231,04/01/2023,04/01/2023,Vitamin  04/2023,Memberships,Vitamin,70.25,21.00%,14.75,85,Direct debit
85,04/01/2023,04/01/2023,Full Open 4/2023,Memberships,Full Open,81.82,21.00%,17.18,99,Direct debit
64,04/01/2023,04/01/2023,Vitamin  04/2023,Memberships,Vitamin,70.25,21.00%,14.75,85,Direct debit
246,04/01/2023,04/01/2023,Vitamin  04/2023,Memberships,Vitamin,70.25,21.00%,14.75,85,Direct debit
198,04/01/2023,04/01/2023,Morning Fitness 04/2023,Memberships,Morning Fitness,53.72,21.00%,11.28,65,Direct debit
53,04/01/2023,04/01/2023,Morning Fitness 04/2023,Memberships,Morning Fitness,53.72,21.00%,11.28,65,Direct debit
307,04/01/2023,04/01/2023,Vitamin  04/2023,Memberships,Vitamin,70.25,21.00%,14.75,85,Direct debit
50,04/01/2023,04/01/2023,Full Open  04/2023,Memberships,Full Open,81.82,21.00%,17.18,99,Direct debit
121,04/01/2023,04/01/2023,Fitness 04/2023,Memberships,Fitness,95.04,21.00%,19.96,115,Direct debit
250,04/01/2023,04/01/2023,Morning Fitness 04/2023,Memberships,Morning Fitness,53.72,21.00%,11.28,65,Direct debit
173,04/01/2023,04/01/2023,Fitness 04/2023 (Familiares directos),Memberships,Fitness,85.54,21.00%,17.96,103.5,Direct debit
25,04/01/2023,04/01/2023,Open Box  04/2023,Memberships,Open Box,70.25,21.00%,14.75,85,Direct debit
279,04/01/2023,04/01/2023,Light  04/2023,Memberships,Light,57.85,21.00%,12.15,70,Direct debit
8,04/01/2023,04/01/2023,Morning Fitness 04/2023,Memberships,Morning Fitness,53.72,21.00%,11.28,65,Direct debit
195,04/01/2023,04/01/2023,Morning Fitness 04/2023,Memberships,Morning Fitness,53.72,21.00%,11.28,65,Direct debit
169,04/01/2023,04/01/2023,Morning Fitness 04/2023,Memberships,Morning Fitness,53.72,21.00%,11.28,65,Direct debit
284,04/01/2023,04/01/2023,Morning Fitness 04/2023,Memberships,Morning Fitness,53.72,21.00%,11.28,65,Direct debit
89,04/01/2023,04/01/2023,Vitamin  04/2023,Memberships,Vitamin,70.25,21.00%,14.75,85,Direct debit
240,04/01/2023,04/01/2023,Vitamin  04/2023 (Familiares directos),Memberships,Vitamin,63.22,21.00%,13.28,76.5,Direct debit
263,04/01/2023,04/01/2023,Light  04/2023,Memberships,Light,57.85,21.00%,12.15,70,Direct debit
7,04/01/2023,04/01/2023,Morning Fitness 04/2023,Memberships,Morning Fitness,53.72,21.00%,11.28,65,Direct debit
149,04/01/2023,04/01/2023,Healthy 04/2023,Memberships,Healthy,78.51,21.00%,16.49,95,Direct debit
207,04/01/2023,04/01/2023,Light  04/2023,Memberships,Light,57.85,21.00%,12.15,70,Direct debit
244,04/01/2023,04/01/2023,Vitamin  04/2023,Memberships,Vitamin,70.25,21.00%,14.75,85,Direct debit
179,04/01/2023,04/01/2023,Vitamin  04/2023,Memberships,Vitamin,70.25,21.00%,14.75,85,Direct debit
241,04/01/2023,04/01/2023,Vitamin  04/2023 (Familiares directos),Memberships,Vitamin,63.22,21.00%,13.28,76.5,Direct debit
275,04/01/2023,04/01/2023,Vitamin  04/2023,Memberships,Vitamin,70.25,21.00%,14.75,85,Direct debit
249,04/01/2023,04/01/2023,Morning Fitness 04/2023,Memberships,Morning Fitness,53.72,21.00%,11.28,65,Direct debit
321,04/01/2023,04/01/2023,Vitamin  04/2023,Memberships,Vitamin,70.25,21.00%,14.75,85,Direct debit
317,04/01/2023,04/01/2023,Light  04/2023,Memberships,Light,57.85,21.00%,12.15,70,Direct debit
193,04/01/2023,04/01/2023,Morning Fitness 04/2023,Memberships,Morning Fitness,53.72,21.00%,11.28,65,Direct debit
306,04/01/2023,04/01/2023,Light  04/2023,Memberships,Light,57.85,21.00%,12.15,70,Direct debit
299,04/01/2023,04/01/2023,Vitamin  04/2023,Memberships,Vitamin,70.25,21.00%,14.75,85,Direct debit
157,04/01/2023,04/01/2023,Light  04/2023,Memberships,Light,57.85,21.00%,12.15,70,Direct debit
102,04/01/2023,04/01/2023,Fitness 04/2023,Memberships,Fitness,95.04,21.00%,19.96,115,Direct debit
99,04/01/2023,04/01/2023,Vitamin  04/2023,Memberships,Vitamin,70.25,21.00%,14.75,85,Direct debit
261,04/01/2023,04/01/2023,Light  04/2023,Memberships,Light,57.85,21.00%,12.15,70,Direct debit
264,04/01/2023,04/01/2023,Light  04/2023,Memberships,Light,57.85,21.00%,12.15,70,Direct debit
181,04/01/2023,04/01/2023,Vitamin  04/2023,Memberships,Vitamin,70.25,21.00%,14.75,85,Direct debit
262,04/01/2023,04/01/2023,Light  04/2023,Memberships,Light,57.85,21.00%,12.15,70,Direct debit
72,04/01/2023,04/01/2023,Full Open  04/2023,Memberships,Full Open,81.82,21.00%,17.18,99,Direct debit
174,04/01/2023,04/01/2023,Vitamin  04/2023,Memberships,Vitamin,70.25,21.00%,14.75,85,Direct debit
144,04/01/2023,04/01/2023,Morning Fitness 04/2023,Memberships,Morning Fitness,53.72,21.00%,11.28,65,Direct debit
126,04/01/2023,04/01/2023,Light  04/2023,Memberships,Light,57.85,21.00%,12.15,70,Direct debit
190,04/01/2023,04/01/2023,Morning Fitness 04/2023,Memberships,Morning Fitness,53.72,21.00%,11.28,65,Direct debit
258,04/01/2023,04/01/2023,Morning fitness Trimestral 4/2023,Memberships,Morning fitness Trimestral,145.04,21.00%,30.46,175.5,Direct debit
78,04/01/2023,04/01/2023,Fitness 4/2023,Memberships,Fitness,95.04,21.00%,19.96,115,Direct debit
228,04/01/2023,04/01/2023,Morning Fitness 04/2023,Memberships,Morning Fitness,57.85,21.00%,12.15,70,Direct debit
276,04/01/2023,04/01/2023,Light  04/2023,Memberships,Light,57.85,21.00%,12.15,70,Direct debit
257,04/01/2023,04/01/2023,Light  04/2023,Memberships,Light,57.85,21.00%,12.15,70,Direct debit
77,04/01/2023,04/01/2023,Healthy 04/2023,Memberships,Healthy,78.51,21.00%,16.49,95,Direct debit
147,04/01/2023,04/01/2023,Vitamin  04/2023,Memberships,Vitamin,70.25,21.00%,14.75,85,Direct debit
80,04/01/2023,04/01/2023,Vitamin | Descuento Trimestral 4/2023,Memberships,Vitamin  Descuento Trimestral,182.98,21.00%,38.42,221.4,Direct debit
9,04/01/2023,04/01/2023,Fitness 04/2023 (Familiares directos),Memberships,Fitness,85.54,21.00%,17.96,103.5,Direct debit
311,04/01/2023,04/01/2023,Light  04/2023,Memberships,Light,57.85,21.00%,12.15,70,Direct debit
95,04/01/2023,04/01/2023,Morning Fitness 04/2023,Memberships,Morning Fitness,53.72,21.00%,11.28,65,Direct debit
277,04/01/2023,04/01/2023,Fitness 04/2023,Memberships,Fitness,95.04,21.00%,19.96,115,Direct debit
137,04/01/2023,04/01/2023,Healthy 04/2023,Memberships,Healthy,78.51,21.00%,16.49,95,Direct debit
211,04/10/2023,04/01/2023,Morning Fitness 4/2023,Memberships,Morning Fitness,37.6,21.00%,7.9,45.5,Direct debit
106,04/01/2023,04/01/2023,Full Open  04/2023 (PARTNER ),Memberships,Full Open,77.73,21.00%,16.32,94.05,Direct debit
318,04/01/2023,04/01/2023,Light  04/2023,Memberships,Light,57.85,21.00%,12.15,70,Direct debit
285,04/01/2023,04/01/2023,Morning Fitness 04/2023,Memberships,Morning Fitness,53.72,21.00%,11.28,65,Direct debit
47,04/01/2023,04/01/2023,Healthy 4/2023,Memberships,Healthy,78.51,21.00%,16.49,95,Direct debit
269,04/01/2023,04/01/2023,Morning Fitness 04/2023,Memberships,Morning Fitness,53.72,21.00%,11.28,65,Direct debit
113,04/01/2023,04/01/2023,Open Box  04/2023,Memberships,Open Box,65.29,21.00%,13.71,79,Direct debit
296,04/01/2023,04/01/2023,Morning Fitness 04/2023,Memberships,Morning Fitness,53.72,21.00%,11.28,65,Direct debit
253,04/01/2023,04/01/2023,Vitamin  04/2023,Memberships,Vitamin,70.25,21.00%,14.75,85,Direct debit
21,04/01/2023,04/01/2023,Full Fitness 04/2023 (Familiares directos),Memberships,Full Fitness,96.69,21.00%,20.31,117,Direct debit
118,04/01/2023,04/01/2023,Healthy 4/2023,Memberships,Healthy,78.51,21.00%,16.49,95,Direct debit
28,04/01/2023,04/01/2023,Healthy 4/2023,Memberships,Healthy,78.51,21.00%,16.49,95,Direct debit
119,04/01/2023,04/01/2023,Fitness 4/2023,Memberships,Fitness,95.04,21.00%,19.96,115,Direct debit
